Time-Stamp|Event-ID|Severity|IP:NVM-ID:Session-ID:User-ID|Data-Source-Type|Host|Attribute-Name|Attribute-Value|Description
00:02:13|1005|Major|127.0.0.1:2:2935:2971|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_thirdmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 60%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 137591%2C connect_time = 0%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 486%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 137591%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x61f1530%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x6234e30%2C cur_buf = 0x6234e30%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:13|1005|Major|127.0.0.1:0:3064:3091|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_start,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 222%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 137721%2C connect_time = 0%2C ssl_handshake_time = 2%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 411%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 137721%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x6175f00%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x6175af0%2C cur_buf = 0x6175af0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:22|1005|Major|127.0.0.1:2:3374:3411|Core|NSAppliance|Script,Page,Server,Url|script1K_err,class1_0_html,192.168.255.2:80,GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTP_REQUEST = GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 70%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 0%2C started_at = 146386%2C connect_time = 1%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 511%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 411%2C req_code_filled = 0%2C con_init_time = 146386%2C end_time = 0%2C content_length = 7%2C bytes = 7%2C tcp_bytes_recv = 107%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = (nil)%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6000%2C buf_head = 0x618c2b0%2C cur_buf = 0x618c2b0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:22|5036|Major|127.0.0.1:1:3522:3553|Core|NSAppliance|Script,Page,Server|tours_ex,findflight,192.168.255.2:80|Page failed with status SizeTooBig%2C Response/Reply size [for mode NotBetweenMinMax] check failed%2C response size=4283%2C min value=100%2C max value=110
00:02:23|1005|Major|127.0.0.1:2:3438:3472|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_secmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 269%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 147590%2C connect_time = 0%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 543%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 147590%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x6220990%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x6234e30%2C cur_buf = 0x6234e30%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:23|1005|Major|127.0.0.1:2:3438:3472|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_thirdmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 50%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 147591%2C connect_time = 0%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 547%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 147591%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x61992c0%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x6250fc0%2C cur_buf = 0x6250fc0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:23|1005|Major|127.0.0.1:0:3580:3609|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_start,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 257%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 147721%2C connect_time = 1%2C ssl_handshake_time = 1%2C write_complete_time = 1%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 401%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 147721%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x61ba720%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x6241a50%2C cur_buf = 0x6241a50%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:32|1005|Major|127.0.0.1:2:3919:3942|Core|NSAppliance|Script,Page,Server,Url|script1K_err,class1_0_html,192.168.255.2:80,GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTP_REQUEST = GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 256%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 0%2C started_at = 156386%2C connect_time = 0%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 526%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 411%2C req_code_filled = 0%2C con_init_time = 156386%2C end_time = 0%2C content_length = 7%2C bytes = 7%2C tcp_bytes_recv = 107%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = (nil)%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6000%2C buf_head = 0x6251420%2C cur_buf = 0x6251420%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:32|5036|Major|127.0.0.1:1:4080:4115|Core|NSAppliance|Script,Page,Server|tours_ex,findflight,192.168.255.2:80|Page failed with status SizeTooBig%2C Response/Reply size [for mode NotBetweenMinMax] check failed%2C response size=4283%2C min value=100%2C max value=110
00:02:33|1005|Major|127.0.0.1:2:3981:4014|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_secmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 287%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 157590%2C connect_time = 1%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 475%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 157590%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x6198710%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x61f1a40%2C cur_buf = 0x61f1a40%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:33|1005|Major|127.0.0.1:2:3981:4014|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_thirdmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 278%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 157592%2C connect_time = 1%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 479%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 157592%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x6198710%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x61f1220%2C cur_buf = 0x61f1220%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:33|1005|Major|127.0.0.1:0:4137:4169|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_start,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 230%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 157721%2C connect_time = 1%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 524%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 157721%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x615cfa0%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x6241e60%2C cur_buf = 0x6241e60%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:42|1005|Major|127.0.0.1:2:4496:4536|Core|NSAppliance|Script,Page,Server,Url|script1K_err,class1_0_html,192.168.255.2:80,GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTP_REQUEST = GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 288%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 0%2C started_at = 166386%2C connect_time = 1%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 601%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 411%2C req_code_filled = 0%2C con_init_time = 166386%2C end_time = 0%2C content_length = 7%2C bytes = 7%2C tcp_bytes_recv = 107%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = (nil)%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6000%2C buf_head = 0x618c2b0%2C cur_buf = 0x618c2b0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:42|5036|Major|127.0.0.1:1:4679:4707|Core|NSAppliance|Script,Page,Server|tours_ex,findflight,192.168.255.2:80|Page failed with status SizeTooBig%2C Response/Reply size [for mode NotBetweenMinMax] check failed%2C response size=4283%2C min value=100%2C max value=110
00:02:43|1005|Major|127.0.0.1:2:4569:4600|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_secmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 226%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 167590%2C connect_time = 1%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 515%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 167590%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x625f390%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x6184790%2C cur_buf = 0x6184790%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:43|1005|Major|127.0.0.1:2:4569:4600|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_thirdmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 226%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 167592%2C connect_time = 0%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 519%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 167592%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x6252770%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x618c2b0%2C cur_buf = 0x618c2b0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:43|1005|Major|127.0.0.1:0:4733:4764|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_start,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 216%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 167721%2C connect_time = 0%2C ssl_handshake_time = 3%2C write_complete_time = 0%2C first_byte_rcv_time = 0%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 524%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 167721%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x6175460%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x6222e30%2C cur_buf = 0x6222e30%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:52|1005|Major|127.0.0.1:2:5117:5160|Core|NSAppliance|Script,Page,Server,Url|script1K_err,class1_0_html,192.168.255.2:80,GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTP_REQUEST = GET /custom/samples/response_line/test_411.html HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 329%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 0%2C started_at = 176386%2C connect_time = 1%2C ssl_handshake_time = 0%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 601%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 411%2C req_code_filled = 0%2C con_init_time = 176386%2C end_time = 0%2C content_length = 7%2C bytes = 7%2C tcp_bytes_recv = 107%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = (nil)%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6000%2C buf_head = 0x6233d70%2C cur_buf = 0x6233d70%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:52|5036|Major|127.0.0.1:1:5315:5351|Core|NSAppliance|Script,Page,Server|tours_ex,findflight,192.168.255.2:80|Page failed with status SizeTooBig%2C Response/Reply size [for mode NotBetweenMinMax] check failed%2C response size=4283%2C min value=100%2C max value=110
00:02:53|1005|Major|127.0.0.1:2:5196:5229|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_secmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.secmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 207%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 177591%2C connect_time = 0%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 605%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 177591%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x6250f10%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x63329b0%2C cur_buf = 0x63329b0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:53|1005|Major|127.0.0.1:2:5196:5229|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_thirdmove,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.thirdmove HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 207%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 177593%2C connect_time = 0%2C ssl_handshake_time = 1%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 609%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 177593%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x618d3f0%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x6235e90%2C cur_buf = 0x6235e90%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
00:02:53|1005|Major|127.0.0.1:0:5380:5411|Core|NSAppliance|Script,Page,Server,Url|PrePostURL,autoredirect_start,192.168.255.2:443,GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A|Url failed with status 4xx.%0AEvent Data:%0Asrcip = 192.168.255.1 HTTPS_REQUEST = GET /custom/samples/autoredirect/autoredirect.start HTTP/1.1%0D%0A%2C location_url = (null)%2C redirect_count = 0%2C conn_fd = 308%2C conn_state = 9%2C header_state = -1%2C chunked_state = 0%2C cookie_hash_code = 0%2C cookie_idx = 0%2C gServerTable_idx = 1%2C started_at = 177721%2C connect_time = 0%2C ssl_handshake_time = 2%2C write_complete_time = 0%2C first_byte_rcv_time = 1%2C request_complete_time = 0%2C http_payload_sent = 0%2C tcp_bytes_sent = 524%2C req_ok = 5%2C completion_code = 3%2C num_retries = 0%2C req_code = 404%2C req_code_filled = 0%2C con_init_time = 177721%2C end_time = 0%2C content_length = 141%2C bytes = 141%2C tcp_bytes_recv = 281%2C total_bytes = 0%2C body_offset = 0%2C checksum = 0%2C uid = 0%2C connection_type = 1%2C compression_type = 0%2C num_ka = 5%2C ssl = 0x615c700%2C chunk_size = 0%2C old_svr_entry = 0x7f6d0e3f6030%2C buf_head = 0x63352e0%2C cur_buf = 0x63352e0%2C free_array = (nil)%2C send_vector = (nil)%2C bytes_left_to_send = 0%2C num_send_vectors = 0%2C first_vector_offset = 0%2C last_iov_base = (nil) 
